date,year,tourney_name,surface,indoor,commitment,draw_size,url
20060925,2006,Bangkok,Hard,Indoor,"$550,000",32,https://www.atptour.com/en/scores/archive/bangkok/1720/2006/results
20060925,2006,Mumbai,Hard,Outdoor,"$380,000",32,https://www.atptour.com/en/scores/archive/mumbai/3465/2006/results
20060925,2006,Palermo,Clay,Outdoor,"$380,000",32,https://www.atptour.com/en/scores/archive/palermo/325/2006/results
20061002,2006,Tokyo,Hard,Outdoor,"$765,000",48,https://www.atptour.com/en/scores/archive/tokyo/329/2006/results
20061002,2006,Metz,Hard,Indoor,"$380,000",32,https://www.atptour.com/en/scores/archive/metz/341/2006/results
20061009,2006,Moscow,Carpet,Indoor,"$1,000,000",32,https://www.atptour.com/en/scores/archive/moscow/438/2006/results
20061009,2006,Stockholm,Hard,Indoor,"$800,000",32,https://www.atptour.com/en/scores/archive/stockholm/429/2006/results
20061009,2006,Vienna,Hard,Indoor,"$690,000",32,https://www.atptour.com/en/scores/archive/vienna/337/2006/results
20061016,2006,ATP Masters 1000 Madrid,Hard,Indoor,"$2,450,000",48,https://www.atptour.com/en/scores/archive/madrid/1536/2006/results
20061023,2006,Basel,Carpet,Indoor,"$1,000,000",32,https://www.atptour.com/en/scores/archive/basel/328/2006/results
20061023,2006,St. Petersburg,Carpet,Indoor,"$1,000,000",32,https://www.atptour.com/en/scores/archive/st-petersburg/568/2006/results
20061023,2006,Lyon,Carpet,Indoor,"$800,000",32,https://www.atptour.com/en/scores/archive/lyon/7309/2006/results
20061030,2006,ATP Masters 1000 Paris,Carpet,Indoor,"$2,450,000",48,https://www.atptour.com/en/scores/archive/paris/352/2006/results
20061113,2006,Tennis Masters Cup,Hard,Indoor,"$3,700,000",8,https://www.atptour.com/en/scores/archive/tennis-masters-cup/605/2006/results
20070101,2007,Doha,Hard,Outdoor,"$1,000,000",32,https://www.atptour.com/en/scores/archive/doha/451/2007/results
20070101,2007,Adelaide,Hard,Outdoor,"$436,000",32,https://www.atptour.com/en/scores/archive/adelaide/7308/2007/results
20070101,2007,Chennai,Hard,Outdoor,"$416,000",32,https://www.atptour.com/en/scores/archive/chennai/891/2007/results
20070108,2007,Sydney,Hard,Outdoor,"$436,000",32,https://www.atptour.com/en/scores/archive/sydney/338/2007/results
20070108,2007,Auckland,Hard,Outdoor,"$416,000",32,https://www.atptour.com/en/scores/archive/auckland/301/2007/results
20070115,2007,Australian Open,Hard,Outdoor,"$7,297,052",128,https://www.atptour.com/en/scores/archive/australian-open/580/2007/results
20070128,2007,Delray Beach,Hard,Outdoor,"$416,000",32,https://www.atptour.com/en/scores/archive/delray-beach/499/2007/results
20070129,2007,Viña del Mar,Clay,Outdoor,"$448,000",24,https://www.atptour.com/en/scores/archive/vina-del-mar/505/2007/results
20070129,2007,Zagreb,Carpet,Indoor,"$416,000",32,https://www.atptour.com/en/scores/archive/zagreb/2276/2007/results
20070212,2007,Marseille,Hard,Indoor,"$600,000",32,https://www.atptour.com/en/scores/archive/marseille/496/2007/results
20070212,2007,Costa do Sauipe,Clay,Outdoor,"$456,000",32,https://www.atptour.com/en/scores/archive/costa-do-sauipe/533/2007/results
20070212,2007,San Jose,Hard,Indoor,"$416,000",32,https://www.atptour.com/en/scores/archive/san-jose/424/2007/results
20070219,2007,Rotterdam,Hard,Indoor,"$925,000",32,https://www.atptour.com/en/scores/archive/rotterdam/407/2007/results
20070219,2007,Memphis,Hard,Indoor,"$757,000",32,https://www.atptour.com/en/scores/archive/memphis/402/2007/results
20070219,2007,Buenos Aires,Clay,Outdoor,"$445,000",32,https://www.atptour.com/en/scores/archive/buenos-aires/506/2007/results
20070226,2007,Dubai,Hard,Outdoor,"$1,426,250",32,https://www.atptour.com/en/scores/archive/dubai/495/2007/results
20070226,2007,Acapulco,Clay,Outdoor,"$757,000",32,https://www.atptour.com/en/scores/archive/acapulco/807/2007/results
20070226,2007,Las Vegas,Hard,Outdoor,"$416,000",32,https://www.atptour.com/en/scores/archive/las-vegas/433/2007/results
20070305,2007,ATP Masters 1000 Indian Wells,Hard,Outdoor,"$3,285,000",96,https://www.atptour.com/en/scores/archive/indian-wells/404/2007/results
20070319,2007,ATP Masters 1000 Miami,Hard,Outdoor,"$3,450,000",96,https://www.atptour.com/en/scores/archive/miami/403/2007/results
20070409,2007,Houston,Clay,Outdoor,"$416,000",32,https://www.atptour.com/en/scores/archive/houston/717/2007/results
20070409,2007,Valencia,Clay,Outdoor,"$416,000",32,https://www.atptour.com/en/scores/archive/valencia/573/2007/results
20070415,2007,ATP Masters 1000 Monte Carlo,Clay,Outdoor,"$2,450,000",56,https://www.atptour.com/en/scores/archive/monte-carlo/410/2007/results
20070423,2007,Barcelona,Clay,Outdoor,"$1,000,000",56,https://www.atptour.com/en/scores/archive/barcelona/425/2007/results
20070423,2007,Casablanca,Clay,Outdoor,"$416,000",32,https://www.atptour.com/en/scores/archive/casablanca/360/2007/results
20070429,2007,Estoril,Clay,Outdoor,"$625,000",32,https://www.atptour.com/en/scores/archive/estoril/468/2007/results
20070430,2007,Munich,Clay,Outdoor,"$416,000",32,https://www.atptour.com/en/scores/archive/munich/308/2007/results
20070507,2007,ATP Masters 1000 Rome,Clay,Outdoor,"$2,450,000",56,https://www.atptour.com/en/scores/archive/rome/416/2007/results
20070514,2007,ATP Masters 1000 Hamburg,Clay,Outdoor,"$2,450,000",56,https://www.atptour.com/en/scores/archive/hamburg/414/2007/results
20070520,2007,World Team Championship,Clay,Outdoor,"$1,680,500",32,https://www.atptour.com/en/scores/archive/dusseldorf/615/2007/results
20070520,2007,Poertschach,Clay,Outdoor,"$416,000",32,https://www.atptour.com/en/scores/archive/poertschach/306/2007/results
20070528,2007,Roland Garros,Clay,Outdoor,"$9,334,932",128,https://www.atptour.com/en/scores/archive/roland-garros/520/2007/results
20070611,2007,Halle,Grass,Outdoor,"$800,000",32,https://www.atptour.com/en/scores/archive/halle/500/2007/results
20070611,2007,London / Queen's Club,Grass,Outdoor,"$800,000",56,https://www.atptour.com/en/scores/archive/london/311/2007/results
20070617,2007,'s-Hertogenbosch,Grass,Outdoor,"$416,000",32,https://www.atptour.com/en/scores/archive/s-hertogenbosch/440/2007/results
20070618,2007,Nottingham,Grass,Outdoor,"$416,000",32,https://www.atptour.com/en/scores/archive/nottingham/741/2007/results
20070625,2007,Wimbledon,Grass,Outdoor,"$10,039,193",128,https://www.atptour.com/en/scores/archive/wimbledon/540/2007/results
20070709,2007,Gstaad,Clay,Outdoor,"$496,000",32,https://www.atptour.com/en/scores/archive/gstaad/314/2007/results
20070709,2007,Bastad,Clay,Outdoor,"$416,000",32,https://www.atptour.com/en/scores/archive/bastad/316/2007/results
20070709,2007,Newport,Grass,Outdoor,"$416,000",32,https://www.atptour.com/en/scores/archive/newport/315/2007/results
20070716,2007,Stuttgart,Clay,Outdoor,"$757,000",32,https://www.atptour.com/en/scores/archive/stuttgart/321/2007/results
20070716,2007,Los Angeles,Hard,Outdoor,"$525,000",32,https://www.atptour.com/en/scores/archive/los-angeles/423/2007/results
20070716,2007,Amersfoort,Clay,Outdoor,"$416,000",32,https://www.atptour.com/en/scores/archive/amersfoort/317/2007/results
20070723,2007,Kitzbuhel,Clay,Outdoor,"$735,000",48,https://www.atptour.com/en/scores/archive/kitzbuhel/319/2007/results
20070723,2007,Indianapolis,Hard,Outdoor,"$525,000",32,https://www.atptour.com/en/scores/archive/indianapolis/419/2007/results
20070723,2007,Umag,Clay,Outdoor,"$416,000",32,https://www.atptour.com/en/scores/archive/umag/439/2007/results
20070729,2007,Washington,Hard,Outdoor,"$600,000",48,https://www.atptour.com/en/scores/archive/washington/418/2007/results
20070730,2007,Sopot,Clay,Outdoor,"$500,000",32,https://www.atptour.com/en/scores/archive/sopot/475/2007/results
20070805,2007,ATP Masters 1000 Canada,Hard,Outdoor,"$2,450,000",56,https://www.atptour.com/en/scores/archive/montreal/421/2007/results
20070813,2007,ATP Masters 1000 Cincinnati,Hard,Outdoor,"$2,450,000",56,https://www.atptour.com/en/scores/archive/cincinnati/422/2007/results
20070819,2007,New Haven,Hard,Outdoor,"$675,000",48,https://www.atptour.com/en/scores/archive/new-haven/3348/2007/results
20070827,2007,US Open,Hard,Outdoor,"$8,848,000",128,https://www.atptour.com/en/scores/archive/us-open/560/2007/results
20070910,2007,Beijing,Hard,Outdoor,"$500,000",32,https://www.atptour.com/en/scores/archive/beijing/747/2007/results
20070910,2007,Bucharest,Clay,Outdoor,"$416,000",32,https://www.atptour.com/en/scores/archive/bucharest/773/2007/results
20070924,2007,Bangkok,Hard,Indoor,"$550,000",32,https://www.atptour.com/en/scores/archive/bangkok/1720/2007/results
20070924,2007,Mumbai,Hard,Outdoor,"$416,000",32,https://www.atptour.com/en/scores/archive/mumbai/3465/2007/results
20071001,2007,Tokyo,Hard,Outdoor,"$832,000",48,https://www.atptour.com/en/scores/archive/tokyo/329/2007/results
20071001,2007,Metz,Hard,Indoor,"$416,000",32,https://www.atptour.com/en/scores/archive/metz/341/2007/results
20071007,2007,Stockholm,Hard,Indoor,"$800,000",32,https://www.atptour.com/en/scores/archive/stockholm/429/2007/results
20071007,2007,Vienna,Hard,Indoor,"$757,000",32,https://www.atptour.com/en/scores/archive/vienna/337/2007/results
20071008,2007,Moscow,Hard,Indoor,"$1,000,000",32,https://www.atptour.com/en/scores/archive/moscow/438/2007/results
20071015,2007,ATP Masters 1000 Madrid,Hard,Indoor,"$2,450,000",48,https://www.atptour.com/en/scores/archive/madrid/1536/2007/results
20071022,2007,Basel,Hard,Indoor,"$1,000,000",32,https://www.atptour.com/en/scores/archive/basel/328/2007/results
20071022,2007,St. Petersburg,Carpet,Indoor,"$1,000,000",32,https://www.atptour.com/en/scores/archive/st-petersburg/568/2007/results
20071022,2007,Lyon,Carpet,Indoor,"$800,000",32,https://www.atptour.com/en/scores/archive/lyon/7309/2007/results
20071028,2007,ATP Masters 1000 Paris,Hard,Indoor,"$2,450,000",48,https://www.atptour.com/en/scores/archive/paris/352/2007/results
20071112,2007,Tennis Masters Cup,Hard,Indoor,"$3,800,000",8,https://www.atptour.com/en/scores/archive/tennis-masters-cup/605/2007/results
20071231,2008,Doha,Hard,Outdoor,"$1,049,000",32,https://www.atptour.com/en/scores/archive/doha/451/2008/results
20071231,2008,Adelaide,Hard,Outdoor,"$465,000",32,https://www.atptour.com/en/scores/archive/adelaide/7308/2008/results
20071231,2008,Chennai,Hard,Outdoor,"$436,000",32,https://www.atptour.com/en/scores/archive/chennai/891/2008/results
20080107,2008,Sydney,Hard,Outdoor,"$465,000",32,https://www.atptour.com/en/scores/archive/sydney/338/2008/results
20080107,2008,Auckland,Hard,Outdoor,"$464,000",32,https://www.atptour.com/en/scores/archive/auckland/301/2008/results
20080114,2008,Australian Open,Hard,Outdoor,"A$9,609,870",128,https://www.atptour.com/en/scores/archive/australian-open/580/2008/results
20080128,2008,Viña del Mar,Clay,Outdoor,"$462,000",32,https://www.atptour.com/en/scores/archive/vina-del-mar/505/2008/results
20080211,2008,Marseille,Hard,Indoor,"€534,000",32,https://www.atptour.com/en/scores/archive/marseille/496/2008/results
20080211,2008,Costa do Sauipe,Clay,Outdoor,"$485,000",32,https://www.atptour.com/en/scores/archive/costa-do-sauipe/533/2008/results
20080211,2008,Delray Beach,Hard,Outdoor,"$436,000",32,https://www.atptour.com/en/scores/archive/delray-beach/499/2008/results
20080218,2008,Rotterdam,Hard,Indoor,"€824,000",32,https://www.atptour.com/en/scores/archive/rotterdam/407/2008/results
20080218,2008,Buenos Aires,Clay,Outdoor,"$466,000",32,https://www.atptour.com/en/scores/archive/buenos-aires/506/2008/results
20080218,2008,San Jose,Hard,Indoor,"$436,000",32,https://www.atptour.com/en/scores/archive/san-jose/424/2008/results
20080225,2008,Acapulco,Clay,Outdoor,"$794,000",32,https://www.atptour.com/en/scores/archive/acapulco/807/2008/results
20080225,2008,Memphis,Hard,Indoor,"$769,000",32,https://www.atptour.com/en/scores/archive/memphis/402/2008/results
20080225,2008,Zagreb,Hard,Indoor,"€370,000",32,https://www.atptour.com/en/scores/archive/zagreb/2276/2008/results
20080303,2008,Dubai,Hard,Outdoor,"$1,426,000",32,https://www.atptour.com/en/scores/archive/dubai/495/2008/results
20080303,2008,Las Vegas,Hard,Outdoor,"$436,000",32,https://www.atptour.com/en/scores/archive/las-vegas/433/2008/results
20080313,2008,ATP Masters 1000 Indian Wells,Hard,Outdoor,"$3,677,245",96,https://www.atptour.com/en/scores/archive/indian-wells/404/2008/results
20080327,2008,ATP Masters 1000 Miami,Hard,Outdoor,"$3,770,000",96,https://www.atptour.com/en/scores/archive/miami/403/2008/results
20080414,2008,Houston,Clay,Outdoor,"$436,000",32,https://www.atptour.com/en/scores/archive/houston/717/2008/results
20080414,2008,Estoril,Clay,Outdoor,"€370,000",32,https://www.atptour.com/en/scores/archive/estoril/468/2008/results
20080414,2008,Valencia,Clay,Outdoor,"€370,000",32,https://www.atptour.com/en/scores/archive/valencia/573/2008/results
20080420,2008,ATP Masters 1000 Monte Carlo,Clay,Outdoor,"€2,270,000",56,https://www.atptour.com/en/scores/archive/monte-carlo/410/2008/results
20080428,2008,Barcelona,Clay,Outdoor,"€824,000",56,https://www.atptour.com/en/scores/archive/barcelona/425/2008/results
20080428,2008,Munich,Clay,Outdoor,"€370,000",32,https://www.atptour.com/en/scores/archive/munich/308/2008/results
20080505,2008,ATP Masters 1000 Rome,Clay,Outdoor,"€2,270,000",56,https://www.atptour.com/en/scores/archive/rome/416/2008/results
20080511,2008,ATP Masters 1000 Hamburg,Clay,Outdoor,"€2,270,000",56,https://www.atptour.com/en/scores/archive/hamburg/414/2008/results
20080518,2008,World Team Championship,Clay,Outdoor,"€1,692,000",32,https://www.atptour.com/en/scores/archive/dusseldorf/615/2008/results
20080518,2008,Casablanca,Clay,Outdoor,"€370,000",32,https://www.atptour.com/en/scores/archive/casablanca/360/2008/results
20080518,2008,Poertschach,Clay,Outdoor,"€370,000",32,https://www.atptour.com/en/scores/archive/poertschach/306/2008/results
20080525,2008,Roland Garros,Clay,Outdoor,"€7,077,680",128,https://www.atptour.com/en/scores/archive/roland-garros/520/2008/results
20080609,2008,Halle,Grass,Outdoor,"€713,000",32,https://www.atptour.com/en/scores/archive/halle/500/2008/results
20080609,2008,London / Queen's Club,Grass,Outdoor,"€713,000",56,https://www.atptour.com/en/scores/archive/london/311/2008/results
20080609,2008,Warsaw,Clay,Outdoor,"€425,000",32,https://www.atptour.com/en/scores/archive/warsaw/475/2008/results
20080615,2008,s-Hertogenbosch,Grass,Outdoor,"€370,000",32,https://www.atptour.com/en/scores/archive/s-hertogenbosch/440/2008/results
20080616,2008,Nottingham,Grass,Outdoor,"€370,000",32,https://www.atptour.com/en/scores/archive/nottingham/741/2008/results
20080623,2008,Wimbledon,Grass,Outdoor,"£5,257,000",128,https://www.atptour.com/en/scores/archive/wimbledon/540/2008/results
20080707,2008,Stuttgart,Clay,Outdoor,"€568,000",28,https://www.atptour.com/en/scores/archive/stuttgart/321/2008/results
20080707,2008,Gstaad,Clay,Outdoor,"€389,000",28,https://www.atptour.com/en/scores/archive/gstaad/314/2008/results
20080707,2008,Newport,Grass,Outdoor,"$385,000",28,https://www.atptour.com/en/scores/archive/newport/315/2008/results
20080707,2008,Båstad,Clay,Outdoor,"€326,000",28,https://www.atptour.com/en/scores/archive/bastad/316/2008/results
20080714,2008,Kitzbühel,Clay,Outdoor,"€571,000",32,https://www.atptour.com/en/scores/archive/kitzbhel/319/2008/results
20080714,2008,Indianapolis,Hard,Outdoor,"$525,000",32,https://www.atptour.com/en/scores/archive/indianapolis/419/2008/results
20080714,2008,Amersfoort,Clay,Outdoor,"€326,000",28,https://www.atptour.com/en/scores/archive/amersfoort/317/2008/results
20080714,2008,Umag,Clay,Outdoor,"€326,000",28,https://www.atptour.com/en/scores/archive/umag/439/2008/results
20080721,2008,ATP Masters 1000 Canada,Hard,Outdoor,"$2,615,000",56,https://www.atptour.com/en/scores/archive/toronto/421/2008/results
20080728,2008,ATP Masters 1000 Cincinnati,Hard,Outdoor,"$2,615,000",56,https://www.atptour.com/en/scores/archive/cincinnati/422/2008/results
20080804,2008,Los Angeles,Hard,Outdoor,"$475,000",28,https://www.atptour.com/en/scores/archive/los-angeles/423/2008/results
20080810,2008,Washington,Hard,Outdoor,"$508,000",32,https://www.atptour.com/en/scores/archive/washington/418/2008/results
20080811,2008,Beijing Olympics,Hard,Outdoor,"",64,https://www.atptour.com/en/scores/archive/beijing/96/2008/results
20080817,2008,New Haven,Hard,Outdoor,"$708,000",48,https://www.atptour.com/en/scores/archive/new-haven/3348/2008/results
20080825,2008,US Open,Hard,Outdoor,"$9,350,000",128,https://www.atptour.com/en/scores/archive/us-open/560/2008/results
20080908,2008,Bucharest,Clay,Outdoor,"€370,000",32,https://www.atptour.com/en/scores/archive/bucharest/773/2008/results
20080922,2008,Bangkok,Hard,Indoor,"$576,000",28,https://www.atptour.com/en/scores/archive/bangkok/1720/2008/results
20080922,2008,Beijing,Hard,Outdoor,"$524,000",28,https://www.atptour.com/en/scores/archive/beijing/747/2008/results
20080929,2008,Tokyo,Hard,Outdoor,"$869,000",48,https://www.atptour.com/en/scores/archive/tokyo/329/2008/results
20080929,2008,Metz,Hard,Indoor,"€370,000",32,https://www.atptour.com/en/scores/archive/metz/341/2008/results
20081006,2008,Moscow,Hard,Indoor,"$1,049,000",32,https://www.atptour.com/en/scores/archive/moscow/438/2008/results
20081006,2008,Stockholm,Hard,Indoor,"€713,000",32,https://www.atptour.com/en/scores/archive/stockholm/429/2008/results
20081006,2008,Vienna,Hard,Indoor,"€674,000",32,https://www.atptour.com/en/scores/archive/vienna/337/2008/results
20081012,2008,ATP Masters 1000 Madrid,Hard,Indoor,"€2,270,000",48,https://www.atptour.com/en/scores/archive/madrid/1536/2008/results
20081020,2008,St. Petersburg,Hard,Indoor,"$1,049,000",32,https://www.atptour.com/en/scores/archive/st-petersburg/568/2008/results
20081020,2008,Basel,Hard,Indoor,"€891,000",32,https://www.atptour.com/en/scores/archive/basel/328/2008/results
20081020,2008,Lyon,Carpet,Indoor,"€713,000",32,https://www.atptour.com/en/scores/archive/lyon/7309/2008/results
20081026,2008,ATP Masters 1000 Paris,Hard,Indoor,"€2,270,000",48,https://www.atptour.com/en/scores/archive/paris/352/2008/results
20081109,2008,Tennis Masters Cup,Hard,Indoor,"$3,800,000",8,https://www.atptour.com/en/scores/archive/tennis-masters-cup/605/2008/results
20090104,2009,Brisbane,Hard,Outdoor,"$484,750",32,https://www.atptour.com/en/scores/archive/brisbane/339/2009/results
20090105,2009,Doha,Hard,Outdoor,"$1,110,250",32,https://www.atptour.com/en/scores/archive/doha/451/2009/results
20090105,2009,Chennai,Hard,Outdoor,"$450,000",32,https://www.atptour.com/en/scores/archive/chennai/891/2009/results
20090112,2009,Sydney,Hard,Outdoor,"$484,750",28,https://www.atptour.com/en/scores/archive/sydney/338/2009/results
20090112,2009,Auckland,Hard,Outdoor,"$480,750",28,https://www.atptour.com/en/scores/archive/auckland/301/2009/results
20090119,2009,Australian Open,Hard,Outdoor,"A$10,712,240",128,https://www.atptour.com/en/scores/archive/australian-open/580/2009/results
20090202,2009,Johannesburg,Hard,Outdoor,"$500,000",32,https://www.atptour.com/en/scores/archive/johannesburg/5012/2009/results
20090202,2009,Viña del Mar,Clay,Outdoor,"$496,750",28,https://www.atptour.com/en/scores/archive/vina-del-mar/505/2009/results
20090202,2009,Zagreb,Hard,Indoor,"€450,000",32,https://www.atptour.com/en/scores/archive/zagreb/2276/2009/results
20090209,2009,Rotterdam,Hard,Indoor,"€1,445,000",32,https://www.atptour.com/en/scores/archive/rotterdam/407/2009/results
20090209,2009,San Jose,Hard,Indoor,"$600,000",32,https://www.atptour.com/en/scores/archive/san-jose/424/2009/results
20090209,2009,Costa do Sauipe,Clay,Outdoor,"$562,500",32,https://www.atptour.com/en/scores/archive/costa-do-sauipe/533/2009/results
20090216,2009,Memphis,Hard,Indoor,"$1,226,500",32,https://www.atptour.com/en/scores/archive/memphis/402/2009/results
20090216,2009,Buenos Aires,Clay,Outdoor,"$600,000",32,https://www.atptour.com/en/scores/archive/buenos-aires/506/2009/results
20090216,2009,Marseille,Hard,Indoor,"€576,000",32,https://www.atptour.com/en/scores/archive/marseille/496/2009/results
20090223,2009,Dubai,Hard,Outdoor,"$2,233,000",32,https://www.atptour.com/en/scores/archive/dubai/495/2009/results
20090223,2009,Acapulco,Clay,Outdoor,"$1,226,500",32,https://www.atptour.com/en/scores/archive/acapulco/807/2009/results
20090223,2009,Delray Beach,Hard,Outdoor,"$500,000",32,https://www.atptour.com/en/scores/archive/delray-beach/499/2009/results
20090312,2009,ATP Masters 1000 Indian Wells,Hard,Outdoor,"$4,615,170",96,https://www.atptour.com/en/scores/archive/indian-wells/404/2009/results
20090325,2009,ATP Masters 1000 Miami,Hard,Outdoor,"$4,500,000",96,https://www.atptour.com/en/scores/archive/miami/403/2009/results
20090406,2009,Houston,Clay,Outdoor,"$500,000",32,https://www.atptour.com/en/scores/archive/houston/717/2009/results
20090406,2009,Casablanca,Clay,Outdoor,"€450,000",32,https://www.atptour.com/en/scores/archive/casablanca/360/2009/results
20090412,2009,ATP Masters 1000 Monte Carlo,Clay,Outdoor,"€2,750,000",56,https://www.atptour.com/en/scores/archive/monte-carlo/410/2009/results
20090420,2009,Barcelona,Clay,Outdoor,"€1,995,000",56,https://www.atptour.com/en/scores/archive/barcelona/425/2009/results
20090427,2009,ATP Masters 1000 Rome,Clay,Outdoor,"€2,750,000",56,https://www.atptour.com/en/scores/archive/rome/416/2009/results
20090503,2009,Estoril,Clay,Outdoor,"€450,000",32,https://www.atptour.com/en/scores/archive/estoril/468/2009/results
20090503,2009,Munich,Clay,Outdoor,"€450,000",32,https://www.atptour.com/en/scores/archive/munich/308/2009/results
20090504,2009,Belgrade,Clay,Outdoor,"€450,000",28,https://www.atptour.com/en/scores/archive/belgrade/5053/2009/results
20090510,2009,ATP Masters 1000 Madrid,Clay,Outdoor,"€3,700,000",56,https://www.atptour.com/en/scores/archive/madrid/1536/2009/results
20090517,2009,World Team Championship,Clay,Outdoor,"€1,366,000",32,https://www.atptour.com/en/scores/archive/dusseldorf/615/2009/results
20090517,2009,Kitzbühel,Clay,Outdoor,"€450,000",32,https://www.atptour.com/en/scores/archive/kitzbuhel/306/2009/results
20090525,2009,Roland Garros,Clay,Outdoor,"€7,322,320",128,https://www.atptour.com/en/scores/archive/roland-garros/520/2009/results
20090608,2009,Halle,Grass,Outdoor,"€750,000",32,https://www.atptour.com/en/scores/archive/halle/500/2009/results
20090608,2009,London / Queen's Club,Grass,Outdoor,"€750,000",56,https://www.atptour.com/en/scores/archive/london/311/2009/results
20090614,2009,Eastbourne,Grass,Outdoor,"€450,000",32,https://www.atptour.com/en/scores/archive/eastbourne/741/2009/results
20090614,2009,s-Hertogenbosch,Grass,Outdoor,"€450,000",32,https://www.atptour.com/en/scores/archive/s-hertogenbosch/440/2009/results
20090622,2009,Wimbledon,Grass,Outdoor,"£5,616,600",128,https://www.atptour.com/en/scores/archive/wimbledon/540/2009/results
20090706,2009,Newport,Grass,Outdoor,"$500,000",32,https://www.atptour.com/en/scores/archive/newport/315/2009/results
20090713,2009,Båstad,Clay,Outdoor,"€450,000",28,https://www.atptour.com/en/scores/archive/bastad/316/2009/results
20090713,2009,Stuttgart,Clay,Outdoor,"€450,000",32,https://www.atptour.com/en/scores/archive/stuttgart/321/2009/results
20090719,2009,Hamburg,Clay,Outdoor,"€1,115,000",48,https://www.atptour.com/en/scores/archive/hamburg/414/2009/results
20090719,2009,Indianapolis,Hard,Outdoor,"$519,000",32,https://www.atptour.com/en/scores/archive/indianapolis/419/2009/results
20090726,2009,Gstaad,Clay,Outdoor,"€450,000",32,https://www.atptour.com/en/scores/archive/gstaad/314/2009/results
20090727,2009,Los Angeles,Hard,Outdoor,"$630,500",28,https://www.atptour.com/en/scores/archive/los-angeles/423/2009/results
20090727,2009,Umag,Clay,Outdoor,"€450,000",32,https://www.atptour.com/en/scores/archive/umag/439/2009/results
20090802,2009,Washington,Hard,Outdoor,"$1,402,000",48,https://www.atptour.com/en/scores/archive/washington/418/2009/results
20090810,2009,ATP Masters 1000 Canada,Hard,Outdoor,"$3,000,000",56,https://www.atptour.com/en/scores/archive/montreal/421/2009/results
20090816,2009,ATP Masters 1000 Cincinnati,Hard,Outdoor,"$3,000,000",56,https://www.atptour.com/en/scores/archive/cincinnati/422/2009/results
20090823,2009,New Haven,Hard,Outdoor,"$750,000",48,https://www.atptour.com/en/scores/archive/new-haven/3348/2009/results
20090831,2009,US Open,Hard,Outdoor,"$9,756,000",128,https://www.atptour.com/en/scores/archive/us-open/560/2009/results
20090921,2009,Bucharest,Clay,Outdoor,"€450,000",32,https://www.atptour.com/en/scores/archive/bucharest/773/2009/results
20090921,2009,Metz,Hard,Indoor,"€450,000",28,https://www.atptour.com/en/scores/archive/metz/341/2009/results
20090928,2009,Kuala Lumpur,Hard,Indoor,"$947,750",28,https://www.atptour.com/en/scores/archive/kuala-lumpur/6003/2009/results
20090928,2009,Bangkok,Hard,Indoor,"$608,500",28,https://www.atptour.com/en/scores/archive/bangkok/1720/2009/results
20091005,2009,Beijing,Hard,Outdoor,"$3,337,000",32,https://www.atptour.com/en/scores/archive/beijing/747/2009/results
20091005,2009,Tokyo,Hard,Outdoor,"$1,226,500",32,https://www.atptour.com/en/scores/archive/tokyo/329/2009/results
20091011,2009,ATP Masters 1000 Shanghai,Hard,Outdoor,"$5,250,000",56,https://www.atptour.com/en/scores/archive/shanghai/5014/2009/results
20091019,2009,Moscow,Hard,Indoor,"$1,080,500",32,https://www.atptour.com/en/scores/archive/moscow/438/2009/results
20091019,2009,Stockholm,Hard,Indoor,"€600,000",32,https://www.atptour.com/en/scores/archive/stockholm/429/2009/results
20091025,2009,St. Petersburg,Hard,Indoor,"$750,000",32,https://www.atptour.com/en/scores/archive/st-petersburg/568/2009/results
20091026,2009,Lyon,Hard,Indoor,"€650,000",32,https://www.atptour.com/en/scores/archive/lyon/7309/2009/results
20091026,2009,Vienna,Hard,Indoor,"€574,750",32,https://www.atptour.com/en/scores/archive/vienna/337/2009/results
20091102,2009,Valencia,Hard,Indoor,"€2,019,000",32,https://www.atptour.com/en/scores/archive/valencia/573/2009/results
20091102,2009,Basel,Hard,Indoor,"€1,755,000",32,https://www.atptour.com/en/scores/archive/basel/328/2009/results
20091108,2009,ATP Masters 1000 Paris,Hard,Indoor,"€2,750,000",48,https://www.atptour.com/en/scores/archive/paris/352/2009/results
20091122,2009,ATP Finals,Hard,Indoor,"$5,000,000",8,https://www.atptour.com/en/scores/archive/atp-finals/605/2009/results
20100103,2010,Brisbane,Hard,Outdoor,"$424,250",32,https://www.atptour.com/en/scores/archive/brisbane/339/2010/results
20100104,2010,Doha,Hard,Outdoor,"$1,110,250",32,https://www.atptour.com/en/scores/archive/doha/451/2010/results
20100104,2010,Chennai,Hard,Outdoor,"$450,000",32,https://www.atptour.com/en/scores/archive/chennai/891/2010/results
20100111,2010,Sydney,Hard,Outdoor,"$424,250",28,https://www.atptour.com/en/scores/archive/sydney/338/2010/results
20100111,2010,Auckland,Hard,Outdoor,"$407,250",28,https://www.atptour.com/en/scores/archive/auckland/301/2010/results
20100118,2010,Australian Open,Hard,Outdoor,"A$11,048,640",128,https://www.atptour.com/en/scores/archive/australian-open/580/2010/results
20100201,2010,Johannesburg,Hard,Outdoor,"$500,000",32,https://www.atptour.com/en/scores/archive/johannesburg/5012/2010/results
20100201,2010,Santiago,Clay,Outdoor,"$450,000",32,https://www.atptour.com/en/scores/archive/santiago/505/2010/results
