date,year,tourney_name,tourney_id,surface,indoor,commitment,draw_size,url
20060410,2006,Houston,2006_717,Clay,Outdoor,$380000,32,https://www.atptour.com/en/scores/archive/houston/717/2006/results
20060417,2006,ATP Masters 1000 Monte Carlo,2006_410,Clay,Outdoor,$2450000,64,https://www.atptour.com/en/scores/archive/monte-carlo/410/2006/results
20060424,2006,Barcelona,2006_425,Clay,Outdoor,$1000000,56,https://www.atptour.com/en/scores/archive/barcelona/425/2006/results
20060424,2006,Casablanca,2006_360,Clay,Outdoor,$380000,32,https://www.atptour.com/en/scores/archive/casablanca/360/2006/results
20060501,2006,Estoril,2006_468,Clay,Outdoor,$625000,32,https://www.atptour.com/en/scores/archive/estoril/468/2006/results
20060501,2006,Munich,2006_308,Clay,Outdoor,$380000,32,https://www.atptour.com/en/scores/archive/munich/308/2006/results
20060508,2006,ATP Masters 1000 Rome,2006_416,Clay,Outdoor,$2450000,64,https://www.atptour.com/en/scores/archive/rome/416/2006/results
20060515,2006,ATP Masters 1000 Hamburg,2006_414,Clay,Outdoor,$2450000,64,https://www.atptour.com/en/scores/archive/hamburg/414/2006/results
20060522,2006,World Team Championship,2006_615,Clay,Outdoor,$1764706,32,https://www.atptour.com/en/scores/archive/dusseldorf/615/2006/results
20060522,2006,Poertschach,2006_306,Clay,Outdoor,$380000,32,https://www.atptour.com/en/scores/archive/poertschach/306/2006/results
20060529,2006,Roland Garros,2006_520,Clay,Outdoor,$8543691,128,https://www.atptour.com/en/scores/archive/roland-garros/520/2006/results
20060612,2006,Halle,2006_500,Grass,Outdoor,$800000,32,https://www.atptour.com/en/scores/archive/halle/500/2006/results
20060612,2006,London / Queen's Club,2006_311,Grass,Outdoor,$800000,56,https://www.atptour.com/en/scores/archive/london/311/2006/results
20060619,2006,Nottingham,2006_741,Grass,Outdoor,$380000,32,https://www.atptour.com/en/scores/archive/nottingham/741/2006/results
20060619,2006,'s-Hertogenbosch,2006_440,Grass,Outdoor,$380000,32,https://www.atptour.com/en/scores/archive/s-hertogenbosch/440/2006/results
20060626,2006,Wimbledon,2006_540,Grass,Outdoor,$8847338,128,https://www.atptour.com/en/scores/archive/wimbledon/540/2006/results
20060710,2006,Gstaad,2006_314,Clay,Outdoor,$495000,32,https://www.atptour.com/en/scores/archive/gstaad/314/2006/results
20060710,2006,Bastad,2006_316,Clay,Outdoor,$380000,32,https://www.atptour.com/en/scores/archive/bastad/316/2006/results
20060710,2006,Newport,2006_315,Grass,Outdoor,$380000,32,https://www.atptour.com/en/scores/archive/newport/315/2006/results
20060717,2006,Stuttgart,2006_321,Clay,Outdoor,$690000,48,https://www.atptour.com/en/scores/archive/stuttgart/321/2006/results
20060717,2006,Indianapolis,2006_419,Hard,Outdoor,$600000,48,https://www.atptour.com/en/scores/archive/indianapolis/419/2006/results
20060717,2006,Amersfoort,2006_317,Clay,Outdoor,$380000,32,https://www.atptour.com/en/scores/archive/amersfoort/317/2006/results
20060724,2006,Kitzbuhel,2006_319,Clay,Outdoor,$760000,48,https://www.atptour.com/en/scores/archive/kitzbuhel/319/2006/results
20060724,2006,Los Angeles,2006_423,Hard,Outdoor,$500000,32,https://www.atptour.com/en/scores/archive/los-angeles/423/2006/results
20060724,2006,Umag,2006_439,Clay,Outdoor,$400000,32,https://www.atptour.com/en/scores/archive/umag/439/2006/results
20060731,2006,Washington,2006_418,Hard,Outdoor,$600000,48,https://www.atptour.com/en/scores/archive/washington/418/2006/results
20060731,2006,Sopot,2006_475,Clay,Outdoor,$500000,32,https://www.atptour.com/en/scores/archive/sopot/475/2006/results
20060807,2006,ATP Masters 1000 Canada,2006_421,Hard,Outdoor,$2450000,64,https://www.atptour.com/en/scores/archive/toronto/421/2006/results
20060814,2006,ATP Masters 1000 Cincinnati,2006_422,Hard,Outdoor,$2450000,64,https://www.atptour.com/en/scores/archive/cincinnati/422/2006/results
20060821,2006,New Haven,2006_3348,Hard,Outdoor,$675000,48,https://www.atptour.com/en/scores/archive/new-haven/3348/2006/results
20060828,2006,US Open,2006_560,Hard,Outdoor,$8332000,128,https://www.atptour.com/en/scores/archive/us-open/560/2006/results
20060911,2006,Beijing,2006_747,Hard,Outdoor,$500000,32,https://www.atptour.com/en/scores/archive/beijing/747/2006/results
20060911,2006,Bucharest,2006_773,Clay,Outdoor,$380000,32,https://www.atptour.com/en/scores/archive/bucharest/773/2006/results
20060925,2006,Bangkok,2006_1720,Hard,Indoor,$550000,32,https://www.atptour.com/en/scores/archive/bangkok/1720/2006/results
20060925,2006,Mumbai,2006_3465,Hard,Outdoor,$380000,32,https://www.atptour.com/en/scores/archive/mumbai/3465/2006/results
20060925,2006,Palermo,2006_325,Clay,Outdoor,$380000,32,https://www.atptour.com/en/scores/archive/palermo/325/2006/results
20061002,2006,Tokyo,2006_329,Hard,Outdoor,$765000,48,https://www.atptour.com/en/scores/archive/tokyo/329/2006/results
20061002,2006,Metz,2006_341,Hard,Indoor,$380000,32,https://www.atptour.com/en/scores/archive/metz/341/2006/results
20061009,2006,Moscow,2006_438,Carpet,Indoor,$1000000,32,https://www.atptour.com/en/scores/archive/moscow/438/2006/results
20061009,2006,Stockholm,2006_429,Hard,Indoor,$800000,32,https://www.atptour.com/en/scores/archive/stockholm/429/2006/results
20061009,2006,Vienna,2006_337,Hard,Indoor,$690000,32,https://www.atptour.com/en/scores/archive/vienna/337/2006/results
20061016,2006,ATP Masters 1000 Madrid,2006_1536,Hard,Indoor,$2450000,48,https://www.atptour.com/en/scores/archive/madrid/1536/2006/results
20061023,2006,Basel,2006_328,Carpet,Indoor,$1000000,32,https://www.atptour.com/en/scores/archive/basel/328/2006/results
20061023,2006,St. Petersburg,2006_568,Carpet,Indoor,$1000000,32,https://www.atptour.com/en/scores/archive/st-petersburg/568/2006/results
20061023,2006,Lyon,2006_7309,Carpet,Indoor,$800000,32,https://www.atptour.com/en/scores/archive/lyon/7309/2006/results
20061030,2006,ATP Masters 1000 Paris,2006_352,Carpet,Indoor,$2450000,48,https://www.atptour.com/en/scores/archive/paris/352/2006/results
20061113,2006,Tennis Masters Cup,2006_605,Hard,Indoor,$3700000,8,https://www.atptour.com/en/scores/archive/tennis-masters-cup/605/2006/results
20070101,2007,Doha,2007_451,Hard,Outdoor,$1000000,32,https://www.atptour.com/en/scores/archive/doha/451/2007/results
20070101,2007,Adelaide,2007_7308,Hard,Outdoor,$436000,32,https://www.atptour.com/en/scores/archive/adelaide/7308/2007/results
20070101,2007,Chennai,2007_891,Hard,Outdoor,$416000,32,https://www.atptour.com/en/scores/archive/chennai/891/2007/results
20070108,2007,Sydney,2007_338,Hard,Outdoor,$436000,32,https://www.atptour.com/en/scores/archive/sydney/338/2007/results
20070108,2007,Auckland,2007_301,Hard,Outdoor,$416000,32,https://www.atptour.com/en/scores/archive/auckland/301/2007/results
20070115,2007,Australian Open,2007_580,Hard,Outdoor,$7297052,128,https://www.atptour.com/en/scores/archive/australian-open/580/2007/results
20070128,2007,Delray Beach,2007_499,Hard,Outdoor,$416000,32,https://www.atptour.com/en/scores/archive/delray-beach/499/2007/results
20070129,2007,Viña del Mar,2007_505,Clay,Outdoor,$448000,24,https://www.atptour.com/en/scores/archive/vina-del-mar/505/2007/results
20070129,2007,Zagreb,2007_2276,Carpet,Indoor,$416000,32,https://www.atptour.com/en/scores/archive/zagreb/2276/2007/results
20070212,2007,Marseille,2007_496,Hard,Indoor,$600000,32,https://www.atptour.com/en/scores/archive/marseille/496/2007/results
20070212,2007,Costa do Sauipe,2007_533,Clay,Outdoor,$456000,32,https://www.atptour.com/en/scores/archive/costa-do-sauipe/533/2007/results
20070212,2007,San Jose,2007_424,Hard,Indoor,$416000,32,https://www.atptour.com/en/scores/archive/san-jose/424/2007/results
20070219,2007,Rotterdam,2007_407,Hard,Indoor,$925000,32,https://www.atptour.com/en/scores/archive/rotterdam/407/2007/results
20070219,2007,Memphis,2007_402,Hard,Indoor,$757000,32,https://www.atptour.com/en/scores/archive/memphis/402/2007/results
20070219,2007,Buenos Aires,2007_506,Clay,Outdoor,$445000,32,https://www.atptour.com/en/scores/archive/buenos-aires/506/2007/results
20070226,2007,Dubai,2007_495,Hard,Outdoor,$1426250,32,https://www.atptour.com/en/scores/archive/dubai/495/2007/results
20070226,2007,Acapulco,2007_807,Clay,Outdoor,$757000,32,https://www.atptour.com/en/scores/archive/acapulco/807/2007/results
20070226,2007,Las Vegas,2007_433,Hard,Outdoor,$416000,32,https://www.atptour.com/en/scores/archive/las-vegas/433/2007/results
20070305,2007,ATP Masters 1000 Indian Wells,2007_404,Hard,Outdoor,$3285000,96,https://www.atptour.com/en/scores/archive/indian-wells/404/2007/results
20070319,2007,ATP Masters 1000 Miami,2007_403,Hard,Outdoor,$3450000,96,https://www.atptour.com/en/scores/archive/miami/403/2007/results
20070409,2007,Houston,2007_717,Clay,Outdoor,$416000,32,https://www.atptour.com/en/scores/archive/houston/717/2007/results
20070409,2007,Valencia,2007_573,Clay,Outdoor,$416000,32,https://www.atptour.com/en/scores/archive/valencia/573/2007/results
20070415,2007,ATP Masters 1000 Monte Carlo,2007_410,Clay,Outdoor,$2450000,56,https://www.atptour.com/en/scores/archive/monte-carlo/410/2007/results
20070423,2007,Barcelona,2007_425,Clay,Outdoor,$1000000,56,https://www.atptour.com/en/scores/archive/barcelona/425/2007/results
20070423,2007,Casablanca,2007_360,Clay,Outdoor,$416000,32,https://www.atptour.com/en/scores/archive/casablanca/360/2007/results
20070429,2007,Estoril,2007_468,Clay,Outdoor,$625000,32,https://www.atptour.com/en/scores/archive/estoril/468/2007/results
20070430,2007,Munich,2007_308,Clay,Outdoor,$416000,32,https://www.atptour.com/en/scores/archive/munich/308/2007/results
20070507,2007,ATP Masters 1000 Rome,2007_416,Clay,Outdoor,$2450000,56,https://www.atptour.com/en/scores/archive/rome/416/2007/results
20070514,2007,ATP Masters 1000 Hamburg,2007_414,Clay,Outdoor,$2450000,56,https://www.atptour.com/en/scores/archive/hamburg/414/2007/results
20070520,2007,World Team Championship,2007_615,Clay,Outdoor,$1680500,32,https://www.atptour.com/en/scores/archive/dusseldorf/615/2007/results
20070520,2007,Poertschach,2007_306,Clay,Outdoor,$416000,32,https://www.atptour.com/en/scores/archive/poertschach/306/2007/results
20070528,2007,Roland Garros,2007_520,Clay,Outdoor,$9334932,128,https://www.atptour.com/en/scores/archive/roland-garros/520/2007/results
20070611,2007,Halle,2007_500,Grass,Outdoor,$800000,32,https://www.atptour.com/en/scores/archive/halle/500/2007/results
20070611,2007,London / Queen's Club,2007_311,Grass,Outdoor,$800000,56,https://www.atptour.com/en/scores/archive/london/311/2007/results
20070617,2007,'s-Hertogenbosch,2007_440,Grass,Outdoor,$416000,32,https://www.atptour.com/en/scores/archive/s-hertogenbosch/440/2007/results
20070618,2007,Nottingham,2007_741,Grass,Outdoor,$416000,32,https://www.atptour.com/en/scores/archive/nottingham/741/2007/results
20070625,2007,Wimbledon,2007_540,Grass,Outdoor,$10039193,128,https://www.atptour.com/en/scores/archive/wimbledon/540/2007/results
20070709,2007,Gstaad,2007_314,Clay,Outdoor,$496000,32,https://www.atptour.com/en/scores/archive/gstaad/314/2007/results
20070709,2007,Bastad,2007_316,Clay,Outdoor,$416000,32,https://www.atptour.com/en/scores/archive/bastad/316/2007/results
20070709,2007,Newport,2007_315,Grass,Outdoor,$416000,32,https://www.atptour.com/en/scores/archive/newport/315/2007/results
20070716,2007,Stuttgart,2007_321,Clay,Outdoor,$757000,32,https://www.atptour.com/en/scores/archive/stuttgart/321/2007/results
20070716,2007,Los Angeles,2007_423,Hard,Outdoor,$525000,32,https://www.atptour.com/en/scores/archive/los-angeles/423/2007/results
20070716,2007,Amersfoort,2007_317,Clay,Outdoor,$416000,32,https://www.atptour.com/en/scores/archive/amersfoort/317/2007/results
20070723,2007,Kitzbuhel,2007_319,Clay,Outdoor,$735000,48,https://www.atptour.com/en/scores/archive/kitzbuhel/319/2007/results
20070723,2007,Indianapolis,2007_419,Hard,Outdoor,$525000,32,https://www.atptour.com/en/scores/archive/indianapolis/419/2007/results
20070723,2007,Umag,2007_439,Clay,Outdoor,$416000,32,https://www.atptour.com/en/scores/archive/umag/439/2007/results
20070729,2007,Washington,2007_418,Hard,Outdoor,$600000,48,https://www.atptour.com/en/scores/archive/washington/418/2007/results
20070730,2007,Sopot,2007_475,Clay,Outdoor,$500000,32,https://www.atptour.com/en/scores/archive/sopot/475/2007/results
20070805,2007,ATP Masters 1000 Canada,2007_421,Hard,Outdoor,$2450000,56,https://www.atptour.com/en/scores/archive/montreal/421/2007/results
20070813,2007,ATP Masters 1000 Cincinnati,2007_422,Hard,Outdoor,$2450000,56,https://www.atptour.com/en/scores/archive/cincinnati/422/2007/results
20070819,2007,New Haven,2007_3348,Hard,Outdoor,$675000,48,https://www.atptour.com/en/scores/archive/new-haven/3348/2007/results
20070827,2007,US Open,2007_560,Hard,Outdoor,$8848000,128,https://www.atptour.com/en/scores/archive/us-open/560/2007/results
20070910,2007,Beijing,2007_747,Hard,Outdoor,$500000,32,https://www.atptour.com/en/scores/archive/beijing/747/2007/results
20070910,2007,Bucharest,2007_773,Clay,Outdoor,$416000,32,https://www.atptour.com/en/scores/archive/bucharest/773/2007/results
20070924,2007,Bangkok,2007_1720,Hard,Indoor,$550000,32,https://www.atptour.com/en/scores/archive/bangkok/1720/2007/results
20070924,2007,Mumbai,2007_3465,Hard,Outdoor,$416000,32,https://www.atptour.com/en/scores/archive/mumbai/3465/2007/results
20071001,2007,Tokyo,2007_329,Hard,Outdoor,$832000,48,https://www.atptour.com/en/scores/archive/tokyo/329/2007/results
20071001,2007,Metz,2007_341,Hard,Indoor,$416000,32,https://www.atptour.com/en/scores/archive/metz/341/2007/results
20071007,2007,Stockholm,2007_429,Hard,Indoor,$800000,32,https://www.atptour.com/en/scores/archive/stockholm/429/2007/results
20071007,2007,Vienna,2007_337,Hard,Indoor,$757000,32,https://www.atptour.com/en/scores/archive/vienna/337/2007/results
20071008,2007,Moscow,2007_438,Hard,Indoor,$1000000,32,https://www.atptour.com/en/scores/archive/moscow/438/2007/results
20071015,2007,ATP Masters 1000 Madrid,2007_1536,Hard,Indoor,$2450000,48,https://www.atptour.com/en/scores/archive/madrid/1536/2007/results
20071022,2007,Basel,2007_328,Hard,Indoor,$1000000,32,https://www.atptour.com/en/scores/archive/basel/328/2007/results
20071022,2007,St. Petersburg,2007_568,Carpet,Indoor,$1000000,32,https://www.atptour.com/en/scores/archive/st-petersburg/568/2007/results
20071022,2007,Lyon,2007_7309,Carpet,Indoor,$800000,32,https://www.atptour.com/en/scores/archive/lyon/7309/2007/results
20071028,2007,ATP Masters 1000 Paris,2007_352,Hard,Indoor,$2450000,48,https://www.atptour.com/en/scores/archive/paris/352/2007/results
20071112,2007,Tennis Masters Cup,2007_605,Hard,Indoor,$3800000,8,https://www.atptour.com/en/scores/archive/tennis-masters-cup/605/2007/results
20071231,2008,Doha,2008_451,Hard,Outdoor,$1049000,32,https://www.atptour.com/en/scores/archive/doha/451/2008/results
20071231,2008,Adelaide,2008_7308,Hard,Outdoor,$465000,32,https://www.atptour.com/en/scores/archive/adelaide/7308/2008/results
20071231,2008,Chennai,2008_891,Hard,Outdoor,$436000,32,https://www.atptour.com/en/scores/archive/chennai/891/2008/results
20080107,2008,Sydney,2008_338,Hard,Outdoor,$465000,32,https://www.atptour.com/en/scores/archive/sydney/338/2008/results
20080107,2008,Auckland,2008_301,Hard,Outdoor,$464000,32,https://www.atptour.com/en/scores/archive/auckland/301/2008/results
20080114,2008,Australian Open,2008_580,Hard,Outdoor,A$9609870,128,https://www.atptour.com/en/scores/archive/australian-open/580/2008/results
20080128,2008,Viña del Mar,2008_505,Clay,Outdoor,$462000,32,https://www.atptour.com/en/scores/archive/vina-del-mar/505/2008/results
20080211,2008,Marseille,2008_496,Hard,Indoor,€534000,32,https://www.atptour.com/en/scores/archive/marseille/496/2008/results
20080211,2008,Costa do Sauipe,2008_533,Clay,Outdoor,$485000,32,https://www.atptour.com/en/scores/archive/costa-do-sauipe/533/2008/results
20080211,2008,Delray Beach,2008_499,Hard,Outdoor,$436000,32,https://www.atptour.com/en/scores/archive/delray-beach/499/2008/results
20080218,2008,Rotterdam,2008_407,Hard,Indoor,€824000,32,https://www.atptour.com/en/scores/archive/rotterdam/407/2008/results
20080218,2008,Buenos Aires,2008_506,Clay,Outdoor,$466000,32,https://www.atptour.com/en/scores/archive/buenos-aires/506/2008/results
20080218,2008,San Jose,2008_424,Hard,Indoor,$436000,32,https://www.atptour.com/en/scores/archive/san-jose/424/2008/results
20080225,2008,Acapulco,2008_807,Clay,Outdoor,$794000,32,https://www.atptour.com/en/scores/archive/acapulco/807/2008/results
20080225,2008,Memphis,2008_402,Hard,Indoor,$769000,32,https://www.atptour.com/en/scores/archive/memphis/402/2008/results
20080225,2008,Zagreb,2008_2276,Hard,Indoor,€370000,32,https://www.atptour.com/en/scores/archive/zagreb/2276/2008/results
20080303,2008,Dubai,2008_495,Hard,Outdoor,$1426000,32,https://www.atptour.com/en/scores/archive/dubai/495/2008/results
20080303,2008,Las Vegas,2008_433,Hard,Outdoor,$436000,32,https://www.atptour.com/en/scores/archive/las-vegas/433/2008/results
20080313,2008,ATP Masters 1000 Indian Wells,2008_404,Hard,Outdoor,$3677245,96,https://www.atptour.com/en/scores/archive/indian-wells/404/2008/results
20080327,2008,ATP Masters 1000 Miami,2008_403,Hard,Outdoor,$3770000,96,https://www.atptour.com/en/scores/archive/miami/403/2008/results
20080414,2008,Houston,2008_717,Clay,Outdoor,$436000,32,https://www.atptour.com/en/scores/archive/houston/717/2008/results
20080414,2008,Estoril,2008_468,Clay,Outdoor,€370000,32,https://www.atptour.com/en/scores/archive/estoril/468/2008/results
20080414,2008,Valencia,2008_573,Clay,Outdoor,€370000,32,https://www.atptour.com/en/scores/archive/valencia/573/2008/results
20080420,2008,ATP Masters 1000 Monte Carlo,2008_410,Clay,Outdoor,€2270000,56,https://www.atptour.com/en/scores/archive/monte-carlo/410/2008/results
20080428,2008,Barcelona,2008_425,Clay,Outdoor,€824000,56,https://www.atptour.com/en/scores/archive/barcelona/425/2008/results
20080428,2008,Munich,2008_308,Clay,Outdoor,€370000,32,https://www.atptour.com/en/scores/archive/munich/308/2008/results
